post_id,tweet_time,t0_bar,ticker,decision,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d,content,,,,
1.15E+17,2025-09-01 12:15:01-04:00,2025-09-02 09:30:00-04:00,XLV,-1,,,,,,,,,,,,,,,,,,,,,,,,,-0.001111152,0.00019753,-0.00019753,-0.005646836,-0.014247489,0.014247489,,,,,,,,,,,,,,,,,,,,,,-0.001455128,0.010809355,-0.010809355,-0.001455128,0.010809355,-0.010809355,-0.001455128,0.010809355,-0.010809355,"It is very important that the Drug Companies justify the success of their various Covid Drugs. Many people think they are a miracle that saved Millions of lives. Others disagree! With CDC being ripped apart over this question, I want the answer, and I want it NOW. I have been shown information from Pfizer, and others, that is extraordinary, but they never seem to show those results to the public. Why not??? They go off to the next â€œhuntâ€  and let everyone rip themselves apart, including Bobby Kennedy Jr. and CDC, trying to figure out the success or failure of the Drug Companies Covid work. They show me GREAT numbers and results, but they donâ€™t seem to be showing them to many others. I want them to show them NOW, to CDC and the public, and clear up this MESS, one way or the other!!! I hope OPERATION WARP SPEED was as â€œBRILLIANTâ€  as many say it was. If not, we all want to know about it, and why??? Thank you for your attention to this very important matter! President DJT",,,,
1.15E+17,2025-09-01 01:42:58-04:00,2025-09-02 09:30:00-04:00,XLI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001398555,-0.007798857,0,,,,,,,,,,,,,,,,,,,,,,-0.012203145,6.13E-05,0,-0.012203145,6.13E-05,0,-0.012203145,6.13E-05,0,"More than 15 Trillion Dollars will be invested in the USA, a RECORD. Much of this investment is because of Tariffs. If a Radical Left Court is allowed to terminate these Tariffs, almost all of this investment, and much more, will be immediately cancelled! In many ways, we would become a Third World Nation, with no hope of GREATNESS again. TIME IS OF THE ESSENCE!!! President DJT",,,,
1.15E+17,2025-09-01 01:13:40-04:00,2025-09-02 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003439858,-0.01263727,0.01263727,,,,,,,,,,,,,,,,,,,,,,-0.002683635,0.009580847,-0.009580847,-0.002683635,0.009580847,-0.009580847,-0.002683635,0.009580847,-0.009580847,"Prices are â€œWAY DOWNâ€  in the USA, with virtually no inflation. With the exception of ridiculous, corrupt politician approved â€œWindmills,â€  which are killing every State and Country that uses them, Energy prices are falling,â€œbig time.â€  Gasoline is at many year lows. All of this despite magnificent Tariffs, which are bringing in Trillions of Dollars from Countries that took total advantage of us, for decades, and are making America STRONG and RESPECTED AGAIN!!!",,,,
1.15E+17,2025-08-29 02:36:58-04:00,2025-08-29 09:30:00-04:00,XLRE,-1,,,,,,,,,,,,,,,,,,,,,,0.000474383,0.004840993,-0.004840993,-0.005633302,0.010974745,-0.010974745,-0.005633302,0.010974745,-0.010974745,,,,,,,,,,,,,,,,,,,,,,0.005605247,0.007551178,-0.007551178,-0.000474158,-0.001854381,0.001854381,0.003929039,0.000267185,-0.000267185,â€œPulte Ups Cook Scrutiny With Criminal Referral on Third Mortgageâ€  https://www.bloomberg.com/news/articles/2025-08-29/pulte-ups-cook-scrutiny-with-criminal-referral-on-third-mortgage,,,,
1.15E+17,2025-08-22 21:04:37-04:00,2025-08-25 09:30:00-04:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011964541,-0.001443944,-0.001443944,0.011964541,-0.001443944,-0.001443944,0.008148305,-0.001546926,-0.001546926,"It is my Great Honor to report that the United States of America now fully owns and controls 10% of INTEL, a Great American Company that has an even more incredible future. I negotiated this Deal with Lip-Bu Tan, the Highly Respected Chief Executive Officer of the Company. The United States paid nothing for these Shares, and the Shares are now valued at approximately $11 Billion Dollars. This is a great Deal for America and, also, a great Deal for INTEL. Building leading edge Semiconductors and Chips, which is what INTEL does, is fundamental to the future of our Nation. MAKE AMERICA GREAT AGAIN! Thank you for your attention to this matter.",,,,
1.15E+17,2025-08-20 14:18:42-04:00,2025-08-20 14:19:00-04:00,XLE,1,0.000116564,-0.000132521,-0.000132521,0.002467265,1.58E-05,1.58E-05,0.002651824,0.00038909,0.00038909,0.002272992,-0.001822478,-0.001822478,,,,,,,,,,-0.001865019,-0.002078707,-0.002078707,0.008334305,0.007629003,0.007629003,0.025789719,0.010351737,0.010351737,-0.000349569,0.000496601,0.000496601,-0.001890579,0.00127454,0.00127454,-0.000553371,0.00222079,0.00222079,-0.000349569,0.001191066,0.001191066,0.000738782,0.002202302,0.002202302,0.00321581,0.000737192,0.000737192,,,,0.008226584,0.014523905,0.014523905,0.012928744,0.018402074,0.018402074,0.007723255,0.018479485,0.018479485,"Environmental Protection Agency Administrator, Lee Zeldin: â€œWe want to power the great American comeback, which means clean air, land, and water for all Americans â€” but we can also help unleash energy dominanceâ€¦ permitting reform, bringing back American auto jobs. These are also demands the American public voted for.â€",,,,
1.15E+17,2025-08-20 13:51:33-04:00,2025-08-20 13:52:00-04:00,XLU,-1,0.000174206,0.002482823,-0.002482823,-0.001103304,0.002264192,-0.002264192,0.000725858,0.002234434,-0.002234434,0.00127751,0.001805642,-0.001805642,0.002409848,0.000949641,-0.000949641,,,,,,,0.000580686,0.003199124,-0.003199124,-0.005051971,-0.002296272,0.002296272,-0.002090471,-0.015625819,0.015625819,0.000406646,0.00040926,-0.00040926,0.000813622,0.000316617,-0.000316617,0.000406646,-0.000954753,0.000954753,0.001890799,0.0005294,-0.0005294,0.001570315,-0.001461228,0.001461228,-0.006146299,-0.007586354,0.007586354,,,,5.81E-05,0.003533714,-0.003533714,0.002970297,0.006772975,-0.006772975,0.009023261,0.017397428,-0.017397428,Any State that has built and relied on WINDMILLS and SOLAR for power are seeing RECORD BREAKING INCREASES IN ELECTRICITY AND ENERGY COSTS. THE SCAM OF THE CENTURY! We will not approve wind or farmer destroying Solar. The days of stupidity are over in the USA!!! MAGA,,,,
1.15E+17,2025-08-20 12:31:58-04:00,2025-08-20 12:32:00-04:00,XLRE,0,0.000717017,0.001148732,0,0.000956023,0.001372039,0,0.000597514,0.001335354,0,0.000239006,-2.79E-05,0,-0.001792543,-2.89E-06,0,,,,,,,-0.00501912,-0.0031392,0,-0.005736138,-0.003287139,0,0.016730402,0.003771116,0,-0.000477783,-0.000676673,0,0.000717532,-0.001800587,0,0,-0.001096185,0,-0.000477783,-0.001583146,0,-0.000716503,-0.005424631,0,,,,,,,0.003838772,0.00805175,0,0.010628019,0.015673121,0,0.017386018,0.027140865,0,"Cook must resign, now!!! https://www.bloomberg.com/news/articles/2025-08-20/trump-ally-calls-on-bondi-to-probe-fed-s-cook-over-mortgages",,,,
1.15E+17,2025-08-19 22:38:42-04:00,2025-08-20 09:30:00-04:00,XLRE,-1,,,,,,,,,,,,,,,,,,,,,,0.000119403,0.00796633,-0.00796633,-0.005850746,-0.000842902,0.000842902,0.002985075,0.005190352,-0.005190352,,,,,,,,,,,,,,,,,,,,,,0.006126862,0.012003724,-0.012003724,0.023025713,0.029875986,-0.029875986,0.012941461,0.019899773,-0.019899773,"Could somebody please inform Jerome â€œToo Lateâ€  Powell that he is hurting the Housing Industry, very badly? People canâ€™t get a Mortgage because of him. There is no Inflation, and every sign is pointing to a major Rate Cut. â€œToo Lateâ€  is a disaster!",,,,
1.15E+17,2025-08-19 18:58:46-04:00,2025-08-20 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.00341477,0.001593075,0.001593075,0.008772904,0.010978181,0.010978181,,,,,,,,,,,,,,,,,,,,,,0.006145251,0.012995525,0.012995525,0.006145251,0.012995525,0.012995525,0.000388824,0.007347136,0.007347136,"A Copper Mine in Arizona, â€œResolution,â€  was just delayed by a Radical Left Court for two months â€” 3,800 Jobs are affected, and our Country, quite simply, needs Copper â€” AND NOW! They are looking to do an Expedited Appeal before the Ninth Circuit, but it is so sad that Radical Left Activists can do this, and affect the lives of so many people. Those that fought it are Anti-American, and representing other Copper competitive Countries. We canâ€™t continue to allow this to happen to the U.S.A.! The Appeal will take place, shortly, in the Ninth Circuit.",,,,
1.15E+17,2025-08-14 12:10:08-04:00,2025-08-14 12:11:00-04:00,XLI,1,-8.27E-05,-0.001015861,-0.001015861,-0.000794255,-0.001291922,-0.001291922,0.000132376,-0.001500595,-0.001500595,0.000198564,-0.001994282,-0.001994282,0.000314393,-0.001971766,-0.001971766,,,,,,,-0.000264752,-0.004230537,-0.004230537,-0.002018731,-0.003099602,-0.003099602,-0.004732435,-0.004775204,-0.004775204,-0.001750908,-0.000229122,-0.000229122,-0.000231604,0.000118196,0.000118196,-0.001289001,-0.000418841,-0.000418841,-0.002311223,-0.000370982,-0.000370982,-0.004218158,-0.00249485,-0.00249485,,,,,,,-0.009376127,-0.006422203,-0.006422203,-9.93E-05,0.000926114,0.000926114,-0.004644575,-0.007686459,-0.007686459,â€œMade in America Agenda Delivers Manufacturing Boomâ€  https://www.whitehouse.gov/articles/2025/08/made-in-america-agenda-delivers-manufacturing-boom/,,,,
1.15E+17,2025-08-12 00:00:06-04:00,2025-08-12 09:30:00-04:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,0.005527671,0.001314078,0.001314078,0.015208159,0.00537122,0.00537122,0.005201222,-0.00140895,-0.00140895,,,,,,,,,,,,,,,,,,,,,,-0.003182142,-0.004060092,-0.004060092,-0.00132601,-0.003217082,-0.003217082,-0.00132601,-0.003217082,-0.003217082,"I have just signed an Executive Order that will extend the Tariff Suspension on China for another 90 days. All other elements of the Agreement will remain the same. Thank you for your attention to this matter! DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA",,,,
1.15E+17,2025-08-11 20:57:32-04:00,2025-08-12 09:30:00-04:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,,,,0.015208159,0.00537122,0.00537122,0.005201222,-0.00140895,-0.00140895,,,,,,,,,,,,,,,,,,,,,,-0.00132601,-0.003217082,-0.003217082,-0.00132601,-0.003217082,-0.003217082,-0.00132601,-0.003217082,-0.003217082,"I met with Mr. Lip-Bu Tan, of Intel, along with Secretary of Commerce, Howard Lutnick, and Secretary of the Treasury, Scott Bessent. The meeting was a very interesting one. His success and rise is an amazing story. Mr. Tan and my Cabinet members are going to spend time together, and bring suggestions to me during the next week. Thank you for your attention to this matter!",,,,
1.15E+17,2025-08-11 17:32:38-04:00,2025-08-12 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,0.015063994,0.005227055,0.005227055,0.019028203,0.01241803,0.01241803,,,,,,,,,,,,,,,,,,,,,,-0.000650839,-0.00254191,-0.00254191,-0.000650839,-0.00254191,-0.00254191,-0.000650839,-0.00254191,-0.00254191,"A Statement from Donald J. Trump, President of the United States of America:Gold will not be Tariffed!",,,,
1.15E+17,2025-08-08 23:39:01-04:00,2025-08-11 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000165815,-0.003352872,-0.003352872,0.000331686,-0.007877417,-0.007877417,-0.000828253,-0.008296366,-0.008296366,â€œPresident Trumpâ€™s tariffs are WORKING â€” $152 BILLION collected since January!â€,,,,
1.15E+17,2025-08-07 19:44:32-04:00,2025-08-08 09:30:00-04:00,XLF,0,,,,,,,,,,,,,,,,,,,,,,,,,0.005421104,0.000636905,0,0.005421104,0.000636905,0,,,,,,,,,,,,,,,,,,,,,,-0.005631227,-0.008302361,0,-0.005631227,-0.008302361,0,-0.000918807,-0.01098556,0,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until January 31, 2026. In the meantime, we will continue to search for a permanent replacement. Stephen has a Ph.D. in Economics from Harvard University, and served with distinction in my First Administration. He has been with me from the beginning of my Second Term, and his expertise in the World of Economics is unparalleled â€” He will do an outstanding job. Congratulations Stephen!",,,,
1.15E+17,2025-08-07 11:35:21-04:00,2025-08-07 11:36:00-04:00,XLI,-1,3.33E-05,0.000713726,-0.000713726,0.000466169,0.001241541,-0.001241541,0.001415157,0.001001098,-0.001001098,0.001881327,0.001055846,-0.001055846,-0.001032232,0.002021783,-0.002021783,0.002397443,0.004161809,-0.004161809,,,,0.007758391,0.003921093,-0.003921093,0.00502797,-0.000542047,0.000542047,0.004228823,-0.004411033,0.004411033,-0.000299591,0.00060156,-0.00060156,-0.000216389,0.000834795,-0.000834795,-0.001711902,0.000608815,-0.000608815,-0.002524246,0.000386767,-0.000386767,-0.008583124,-0.00146591,0.00146591,,,,,,,-0.005035781,-0.003874074,0.003874074,-0.00496985,-0.004629751,0.004629751,-0.000565743,-0.007804458,0.007804458,Tariffs are flowing into the USA at levels not thought even possible!,,,,
1.15E+17,2025-08-04 17:20:47-04:00,2025-08-05 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.001457726,0.003058457,0.003058457,0.004174397,-0.002473878,-0.002473878,,,,,,,,,,,,,,,,,,,,,,0.007947639,-0.008074045,-0.008074045,0.007947639,-0.008074045,-0.008074045,0.007947639,-0.008074045,-0.008074045,"â€œWhen the President signed his Big Beautiful Bill, suddenly ICE had $75B in new funding. Now, ICE is rapidly trying to hire 10,000 more agents.""JOIN TODAY: https://join.ice.gov/.",,,,
1.15E+17,2025-08-01 16:53:35-04:00,2025-08-04 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011583477,-0.002472788,-0.002472788,-0.011583477,-0.002472788,-0.002472788,-0.011502193,0.001427449,0.001427449,"Based on the highly provocative statements of the Former President of Russia, Dmitry Medvedev, who is now the Deputy Chairman of the Security Council of the Russian Federation, I have ordered two Nuclear Submarines to be positioned in the appropriate regions, just in case these foolish and inflammatory statements are more than just that. Words are very important, and can often lead to unintended consequences, I hope this will not be one of those instances. Thank you for your attention to this matter!",,,,
1.15E+17,2025-08-01 12:08:44-04:00,2025-08-01 12:09:00-04:00,XLF,-1,-0.000387541,-0.000302138,0.000302138,-0.00169549,-0.000627964,0.000627964,-0.002761227,0.000708234,-0.000708234,-0.004698929,0.00041986,-0.00041986,-0.007121058,0.000655872,-0.000655872,,,,,,,0.001307949,-0.001407571,0.001407571,0.001307949,-0.001407571,0.001407571,0.001307949,-0.001407571,0.001407571,0.001552569,0.000636326,-0.000636326,0.00555312,0.002136074,-0.002136074,0.006190291,0.001872263,-0.001872263,0.003939306,0.000441641,-0.000441641,0.009141572,0.00289513,-0.00289513,,,,,,,-0.014465769,-0.002671587,0.002671587,-0.022122217,-0.00152511,0.00152511,-0.02503188,-0.006718493,0.006718493,STRONG DISSENTS ON FED BOARD. IT WILL ONLY GET STRONGER! â€œTOO LATE!â€,,,,
1.15E+17,2025-07-31 10:42:27-04:00,2025-07-31 10:43:00-04:00,XLB,1,-0.002206257,-0.000780572,-0.000780572,-0.004865079,-0.000783862,-0.000783862,-0.003592239,-0.000270864,-0.000270864,-0.002177971,-0.000720953,-0.000720953,-0.001357696,-0.001060026,-0.001060026,-0.004695367,0.001297207,0.001297207,,,,-0.015896363,0.004235552,0.004235552,-0.024947672,-0.000282812,-0.000282812,-0.012586977,0.006366006,0.006366006,0.000311236,0.00137154,0.00137154,-0.002708039,-0.001300007,-0.001300007,-0.002764301,-0.000575741,-0.000575741,0.00073596,0.000602774,0.000602774,,,,,,,,,,-0.005289517,-0.011429225,-0.011429225,-0.017289304,-0.020038542,-0.020038542,-0.023505041,-0.024795303,-0.024795303,"To all of my great lawyers who have fought so hard to save our Country, good luck in Americaâ€™s big case today. If our Country was not able to protect itself by using TARIFFS AGAINST TARIFFS, WE WOULD BE â€œDEAD,â€  WITH NO CHANCE OF SURVIVAL OR SUCCESS. Thank you for your attention to this matter!",,,,
1.15E+17,2025-07-30 22:16:41-04:00,2025-07-31 09:30:00-04:00,XLE,,,,,,,,,,,,,,,,,,,,,,,0.011441691,0.011133959,,0.000153066,0.021501351,,-0.016741605,0.003429212,,,,,,,,,,,,,,,,,,,,,,,-0.010357495,-0.015426745,,-0.020429201,-0.026439816,,-0.01131226,-0.014798094,,"I am pleased to announce that the United States of America has agreed to a Full and Complete Trade Deal with the Republic of Korea. The Deal is that South Korea will give to the United States $350 Billion Dollars for Investments owned and controlled by the United States, and selected by myself, as President. Additionally, South Korea will purchase $100 Billion Dollars of LNG, or other Energy products and, further, South Korea has agreed to invest a large sum of money for their Investment purposes. This sum will be announced within the next two weeks when the President of South Korea, Lee Jae Myung, comes to the White House for a Bilateral Meeting. I would also like to congratulate the new President on his Electoral Success. It is also agreed that South Korea will be completely OPEN TO TRADE with the United States, and that they will accept American product including Cars and Trucks, Agriculture, etc. We have agreed to a Tariff for South Korea of 15%. America will not be charged a Tariff. I would like to thank the Trade Representatives who came forward today. It was an Honor to meet them, and talk about the Great Success of their Country!",,,,
